Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.760055541992188,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.589000701904297,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.63522720336914,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.799346923828125,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.891815185546875,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.871013641357422,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.035137176513672,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.8455810546875,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.50115394592285,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.528888702392578,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.454925537109375,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.549692153930664,125307200
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.036521911621094,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.983356475830078,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.170602798461914,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.087373733520508,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.214515686035156,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.59038543701172,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,21.276002883911133,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.63429832458496,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.82154083251953,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.098936080932617,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.16596794128418,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.957923889160156,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.082748413085938,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.17753028869629,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.348587036132812,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.417936325073242,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.51964569091797,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.39250373840332,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.83633804321289,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.834022521972656,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,23.076745986938477,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,23.085987091064453,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,23.106788635253906,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.984283447265625,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.806285858154297,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.50115394592285,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.346277236938477,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.797958374023438,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,24.119274139404297,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,24.08922576904297,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.514558792114258,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,24.151641845703125,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.454458236694336,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.605527877807617,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.979711532592773,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,25.18655776977539,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,25.288822174072266,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,25.100566864013672,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,25.08429527282715,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,25.142396926879883,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.44454002380371,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.421295166015625,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.384111404418945,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.351573944091797,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.416650772094727,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,25.219093322753906,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,25.298110961914062,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,25.107542037963867,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,25.000627517700195,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.85420799255371,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.82632064819336,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.635744094848633,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.65898323059082,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.805404663085938,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,25.037817001342773,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,25.030845642089844,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,25.18423843383789,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.52418327331543,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.968711853027344,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.50559425354004,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,25.088943481445312,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.976760864257812,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.85992431640625,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.708864212036133,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.397430419921875,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.395105361938477,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.39045524597168,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.639137268066406,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,26.195228576660156,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,26.234743118286133,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,26.283546447753906,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.483423233032227,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,26.072052001953125,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,26.27424430847168,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,26.151071548461914,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,26.262630462646484,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,26.27424430847168,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.46947479248047,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.508991241455078,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.971492767333984,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,27.02959442138672,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,27.271299362182617,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,27.18762969970703,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,27.338693618774414,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,27.320106506347656,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,27.301515579223633,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,27.220170974731445,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,27.20622444152832,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,27.099313735961914,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,27.34334945678711,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.482799530029297,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.864572525024414,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.60660171508789,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.42996597290039,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.38813018798828,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.91168975830078,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,25.93492317199707,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.656936645507812,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.42566680908203,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.792430877685547,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,25.944271087646484,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,25.902225494384766,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,25.18037986755371,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,25.329883575439453,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.694475173950195,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,25.021530151367188,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.694311141967773,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.684967041015625,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.71067237854004,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,26.10079002380371,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,26.117143630981445,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,25.983985900878906,109705600
